date,enodeb_name,longitude_sector,latitude_sector,azimuth,cell_name,frequency_band,localcell_id,cell_fdd_tdd_indication,l_traffic_activeuser_dl_avg,ft_ave_4g_lte_dl_user_thrput_without_last_tti_all___kbps__kbit_,ft_physical_resource_blocks_load_dl,ft_4g_lte_average_reported_cqi,ot_average_ta,referencesignalpwr
25-11-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.1963,11514.3729,60.538,10.7629,2.4591,182
25-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.7884,3529.4513,68.2264,8.7202,3.6548,182
26-11-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,4.0706,4134.3073,84.1022,9.185,5.238,182
26-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,4.2884,2258.9491,87.7396,7.1714,5.4429,182
26-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.3114,6175.7866,83.5597,9.9229,4.6258,182
26-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.2667,4810.177,94.0167,9.4712,3.1059,182
26-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.2397,9378.8733,78.5905,8.8362,4.337,170
26-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.8134,7634.9588,45.3882,9.8887,5.2564,182
26-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,2.7719,2295.204,82.0654,8.6629,4.2117,182
26-11-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.8423,8175.9225,75.7515,11.1477,2.4404,182
26-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,7.5181,5488.1321,92.8617,8.9966,4.0172,170
27-11-2025 14:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,0.8353,6973.3363,40.4652,9.305,3.7813,182
27-11-2025 16:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.6054,9171.734,36.5888,10.6725,4.3436,182
27-11-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.0833,3395.2585,75.8494,8.4007,5.288,182
27-11-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,3.8451,4441.9613,79.185,8.8782,5.3496,182
27-11-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.8975,6440.3177,73.6412,11.2915,2.5446,182
27-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.9383,7702.8303,77.3312,10.1345,4.7206,182
27-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.5642,10969.9253,71.7081,9.059,4.4612,170
27-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,6.4646,6118.1647,89.5104,9.3261,3.8455,170
27-11-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,2.8745,18293.5957,66.6934,9.4256,3.2853,182
28-11-2025 12:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.4825,11518.3216,32.5207,10.9081,4.1834,182
28-11-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,3.45,4801.9472,78.2838,8.8752,5.3704,182
28-11-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.7864,4754.5324,66.3167,8.7606,4.0612,182
28-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,4.1806,2710.6492,81.8158,7.5001,5.3928,182
28-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.6387,10870.1988,73.7597,8.9902,4.5507,170
28-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,11.3716,3029.6659,98.8154,9.0834,4.031,170
28-11-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,1.765,14170.0626,47.4275,11.1033,2.8006,182
28-11-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.2123,10119.0841,72.3365,9.4964,4.6342,182
28-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.4661,5884.1102,91.7209,9.3876,3.094,182
29-11-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,2.4252,3141.0409,79.3894,8.5079,4.0574,182
29-11-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.8628,2598.4291,84.3244,7.2206,5.3819,182
29-11-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.4977,9774.6626,60.9449,11.1616,2.8186,182
29-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.8966,10767.2815,76.9037,9.5397,4.5544,182
29-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.5601,10995.6656,72.3445,9.0454,4.2952,170
29-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.7211,6921.1647,36.4147,10.6183,4.8876,182
29-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.4248,6732.737,91.614,9.5465,3.2409,182
29-11-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,8.6064,4716.3245,94.3773,9.1409,3.9895,170
29-11-2025 23:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,3.6544,3903.6331,85.935,9.0266,5.3442,182
30-11-2025 12:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.0381,6017.0993,50.7819,8.6484,4.3225,182
30-11-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.3597,3149.1035,77.5225,7.4809,5.4229,182
30-11-2025 18:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,1.9853,12512.6559,65.1987,11.0005,2.9219,182
30-11-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.591,6159.8938,87.001,9.8614,4.7404,182
30-11-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.1725,9450.324,80.0079,9.1152,4.4538,170
30-11-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,8.9274,3985.0207,96.3094,8.9544,3.9988,170
30-11-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.5478,3702.4913,94.395,9.0235,3.0899,182
30-11-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,1.1816,5758.889,49.6482,9.5582,4.941,182
30-11-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,7.5646,1955.9902,94.6775,8.6589,5.3041,182
01-12-2025 14:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,5.2942,8665.1536,90.9733,9.787,3.6819,170
01-12-2025 15:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.0661,9919.2588,88.9086,10.1602,3.9859,182
01-12-2025 15:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.8922,10371.8522,46.931,11.3138,4.0422,182
01-12-2025 17:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,2.7719,3490.7549,71.5931,7.6123,5.2149,182
01-12-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.0488,5864.1823,95.1612,9.1003,3.349,182
01-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,11.9279,3273.0586,99.657,8.6598,4.0045,170
01-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.9426,4166.8048,75.4424,8.7214,4.3213,182
01-12-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.4886,10040.382,72.2555,10.3772,3.0735,182
01-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,7.7534,1822.1003,95.2883,7.744,5.3936,182
02-12-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.0747,3380.6386,85.0956,7.3234,5.2931,182
02-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.8298,5284.6349,95.2797,9.2073,3.2639,182
02-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.4026,9794.3254,80.46,9.1042,4.2516,170
02-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.8401,3966.291,74.2115,8.4507,4.1565,182
02-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.7606,11387.8834,70.7931,10.5297,2.6668,182
02-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,5.3227,3237.0077,93.4067,8.7339,5.2735,182
02-12-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,8.9062,4231.8522,98.145,8.8695,3.802,170
02-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.4991,8325.463,86.6333,10.5242,4.6531,182
02-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,1.0124,6460.0772,57.6144,9.9259,4.7258,182
03-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,4.0665,3701.0478,82.5176,8.3185,5.3449,182
03-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.7554,7722.2742,42.9101,9.4931,4.8852,182
03-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.7343,7430.4064,91.4923,9.4997,4.6443,182
03-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.9168,8475.6306,84.6265,8.9495,4.098,170
03-12-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.1191,9433.4098,78.6517,10.3321,2.7657,182
03-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.8314,4333.0844,98.4503,9.2829,3.2574,182
03-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,8.1292,4398.6175,98.3346,8.835,3.7252,170
03-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,4.0585,2337.6507,92.8524,8.3719,3.7206,182
03-12-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,4.5169,2759.6608,93.3489,7.3874,5.0913,182
04-12-2025 16:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.0598,10958.2224,81.3164,9.8477,3.691,170
04-12-2025 19:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.0669,10579.0964,79.9482,10.9902,2.6202,182
04-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.6857,8173.022,90.6592,9.497,4.6704,182
04-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.8581,4452.85,96.9307,9.1114,3.1179,182
04-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.8977,4455.3118,69.8588,8.5219,4.0388,182
04-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.9154,8293.6217,46.2066,10.4661,4.6729,182
04-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,7.0487,1897.6426,95.5385,8.4305,5.3755,182
04-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,7.711,4908.4102,97.7052,8.5317,3.9583,170
04-12-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.6065,2851.1532,81.4828,7.5652,5.1496,182
05-12-2025 14:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,2.4126,5209.6087,71.6936,8.5424,4.9537,182
05-12-2025 14:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.4723,10235.6395,81.1171,9.916,4.0079,182
05-12-2025 16:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.0899,7322.9827,55.2476,9.4065,3.6109,182
05-12-2025 18:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.7202,13303.4913,82.8043,11.1635,2.8469,182
05-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,6.0344,2578.2271,93.0472,8.3606,5.382,182
05-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.3074,8285.5638,90.3539,9.1507,4.3129,170
05-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,1.0556,7348.0165,49.2034,9.728,4.6115,182
05-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,7.5523,4512.8047,97.4481,9.5429,3.2412,182
05-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,11.1555,3426.5842,99.6013,9.0138,3.9087,170
06-12-2025 03:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,0.6235,23024.5896,44.7317,9.8089,5.4631,182
06-12-2025 14:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.1674,6090.115,56.2718,8.7457,3.8815,182
06-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,7.7912,3834.4066,98.3329,9.1383,3.2343,182
06-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.3801,10912.6669,73.5683,10.6596,3.0156,182
06-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.7343,7326.0342,91.9751,10.0149,4.5121,182
06-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.294,8747.7571,85.565,9.021,4.1237,170
06-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.8401,8386.696,51.8578,10.2958,4.7734,182
06-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,12.7573,2941.9655,99.75,8.8255,3.9054,170
06-12-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,3.5639,3755.4182,79.7826,7.4032,5.3008,182
07-12-2025 00:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,1.8755,6958.4158,59.5745,9.1433,5.3087,182
07-12-2025 12:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,0.7479,18186.4553,48.3058,9.3669,4.0084,182
07-12-2025 14:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,3.9602,8216.4028,90.8247,9.2235,3.5049,182
07-12-2025 19:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.7206,7631.8831,75.3397,11.2674,2.7892,182
07-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,12.7712,2785.8849,99.695,9.0306,3.9642,170
07-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,5.2008,2790.4703,89.6686,8.3808,5.4026,182
07-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.4316,8338.7249,87.5693,9.8746,4.5967,182
07-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.943,9941.6107,84.2753,9.0814,4.3624,170
07-12-2025 23:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.6783,20737.4172,45.0408,10.4915,5.1143,182
08-12-2025 00:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.4763,30613.0362,32.3718,11.0293,5.2958,182
08-12-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.3683,5894.2268,58.9079,8.929,4.1425,182
08-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,6.1158,2792.8157,93.7334,8.48,5.3952,182
08-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.8068,11904.7044,90.0315,9.167,4.3248,170
08-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.6759,10959.0064,68.879,10.8946,2.5933,182
08-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.8805,11158.7312,86.4274,9.8105,4.6203,182
08-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,6.3171,1563.0008,92.8355,7.0434,5.4189,182
08-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.5389,5761.2112,92.8562,9.2878,3.1006,182
08-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,8.6883,4521.0546,98.5013,9.1685,4.0033,170
09-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.4737,11112.0502,80.9138,8.8587,4.0758,170
09-12-2025 19:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.7152,9081.7688,36.5194,10.0041,4.8063,182
09-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.6072,5023.519,65.0644,8.9049,3.9065,182
09-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.5627,7317.1423,72.9503,10.2546,2.9759,182
09-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,3.9973,3368.654,83.2299,8.1312,5.3165,182
09-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.8963,9498.1909,79.4074,9.4662,4.6183,182
09-12-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,10.1642,3914.6964,97.7249,8.9452,3.9462,170
09-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,4.7189,2132.6291,89.063,6.9871,5.3687,182
09-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.4849,5180.7906,95.3491,9.3891,3.1607,182
10-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,2.7103,9985.669,65.0448,10.5752,2.4581,182
10-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.0424,7807.5088,84.1222,10.0658,4.5501,182
10-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.5288,10709.367,81.9078,8.8178,4.3458,170
10-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.7966,8410.0302,43.4052,11.0438,4.557,182
10-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,4.1183,3459.4302,85.5617,8.4096,5.3506,182
10-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.7797,5245.8807,94.3067,9.5198,3.0996,182
10-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,9.0827,4617.7888,98.0367,9.0288,4.1285,170
10-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.6717,4590.8741,68.2715,8.6287,3.7294,182
10-12-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,2.347,4996.3141,72.6146,7.727,5.4116,182
11-12-2025 16:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,2.9063,17946.2755,63.0557,10.4746,4.1053,182
11-12-2025 18:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.3018,5712.5324,57.0466,8.8616,4.4782,182
11-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,8.0287,3692.5901,97.6965,9.4679,3.146,182
11-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,13.7997,2773.7557,99.6698,8.9715,4.1246,170
11-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.0317,10577.9124,64.0736,10.8585,2.4936,182
11-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.0724,9687.5187,76.0222,8.9155,4.4074,170
11-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,5.2349,1867.1736,89.7071,7.2302,5.3098,182
11-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,5.0227,2758.2618,88.331,7.9577,5.4169,182
11-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,1.3284,4957.2064,64.855,10.1208,4.947,182
12-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,10.333,3543.3665,98.469,8.8255,3.9496,170
12-12-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,5.2959,1888.5944,90.2801,6.8008,5.3384,182
12-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.8239,6477.2128,87.866,9.5869,4.7191,182
12-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,4.4486,9036.0744,83.6486,9.1982,4.4593,170
12-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.8602,8808.5203,45.5134,10.5054,4.572,182
12-12-2025 21:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.5729,8810.2587,74.3336,10.825,2.7151,182
12-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,5.4551,2913.7702,93.0656,8.4818,5.4765,182
12-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.3678,5128.8925,95.8043,9.3744,3.0804,182
12-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,2.1273,3454.493,74.9066,9.0137,3.5358,182
13-12-2025 19:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.1632,10050.5402,70.5954,10.6519,2.6358,182
13-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,4.1614,3689.9006,86.4404,8.7304,5.3772,182
13-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,3.794,11026.5288,73.4744,9.1372,3.9983,170
13-12-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,12.9671,2922.1105,99.7238,8.9071,3.9211,170
13-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,4.2418,8934.0869,80.8005,10.0053,4.524,182
13-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,5.7048,5150.06,93.4832,9.6457,3.1665,182
13-12-2025 21:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.6491,8485.5871,36.4254,9.6041,4.8291,182
13-12-2025 22:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.4951,4705.8474,64.974,8.9874,4.7132,182
13-12-2025 23:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,2.8165,3731.4732,76.2091,7.8197,5.4184,182
14-12-2025 12:00,site_0138,10.31397778,35.68142778,90,site_0138_l1,1,7,CELL_FDD,3.6754,10101.0232,81.5271,10.034,4.3956,182
14-12-2025 13:00,site_0138,10.31397778,35.68142778,90,site_0138_h1,3,4,CELL_FDD,2.9874,16100.5935,67.6787,9.5955,4.3465,170
14-12-2025 18:00,site_0138,10.31397778,35.68142778,90,site_0138_f1,20,1,CELL_FDD,5.1509,2872.2108,92.9198,8.4004,5.4388,182
14-12-2025 19:00,site_0138,10.31397778,35.68142778,20,site_0138_j3,3,106,CELL_FDD,1.8893,4889.4389,67.825,9.2362,3.8276,182
14-12-2025 20:00,site_0138,10.31397778,35.68142778,260,site_0138_f2,20,2,CELL_FDD,3.0837,9763.4702,66.037,10.7189,2.7497,182
14-12-2025 20:00,site_0138,10.31397778,35.68142778,20,site_0138_l3,1,9,CELL_FDD,6.9945,4769.4281,96.7192,9.2692,3.2599,182
14-12-2025 20:00,site_0138,10.31397778,35.68142778,90,site_0138_j1,3,104,CELL_FDD,0.7779,8222.6029,36.5357,10.0773,4.7742,182
14-12-2025 21:00,site_0138,10.31397778,35.68142778,20,site_0138_h3,3,6,CELL_FDD,10.0013,4135.715,97.4119,9.1499,4.1316,170
14-12-2025 23:00,site_0138,10.31397778,35.68142778,20,site_0138_f3,20,3,CELL_FDD,2.5295,4343.0503,72.2393,8.6842,5.402,182
15-11-2025 09:00,site_0139,10.38167778,36.13051112,170,site_0139_f2,20,2,CELL_FDD,0.4029,19413.1826,17.0806,10.1437,3.4469,182
15-11-2025 11:00,site_0139,10.38167778,36.13051112,170,site_0139_h2,3,5,CELL_FDD,0.839,16102.0914,31.4704,8.8664,3.135,170
15-11-2025 11:00,site_0139,10.38167778,36.13051112,270,site_0139_l3,1,9,CELL_FDD,3.0097,8040.5305,79.5703,8.7446,2.1173,182
15-11-2025 13:00,site_0139,10.38167778,36.13051112,0,site_0139_f1,20,1,CELL_FDD,4.9205,2749.5805,89.4772,8.3758,2.6198,182
15-11-2025 14:00,site_0139,10.38167778,36.13051112,0,site_0139_h1,3,4,CELL_FDD,6.2119,3706.956,93.9002,8.7133,2.3439,170
