source,timestamp,cell_name,site_name,frequency_band,prb_load,throughput,throughput_kbps,active_users,rrc_users,traffic,cqi,ta,health,congested,issue_type,severity,root_cause,old_load,old_traffic,old_status_label
runtime_data,01-12-2025 21:00,TN1458_c03,TN1458_s02,L1800,87.24,14.23,14230.00,215,0,0.000,7.86,1.56,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.24,215,critical
runtime_data,01-12-2025 21:00,TN1551_c01,TN1551_s01,L2600,44.65,51.44,51440.00,127,0,0.000,7.63,1.39,70,false,Radio Quality,watch,Radio Quality,44.65,127,watch
runtime_data,01-12-2025 21:00,TN1551_c02,TN1551_s01,L2100,74.71,51.84,51840.00,20,0,0.000,8.66,1.26,92,false,Normal,healthy,Normal,74.71,20,healthy
runtime_data,01-12-2025 21:00,TN1551_c03,TN1551_s02,L2100,74.81,44.41,44410.00,159,0,0.000,9.42,4.91,92,false,Normal,healthy,Normal,74.81,159,healthy
runtime_data,01-12-2025 21:00,TN1552_c01,TN1552_s01,L2600,49.15,52.18,52180.00,184,0,0.000,11.70,3.93,92,false,Normal,healthy,Normal,49.15,184,healthy
runtime_data,01-12-2025 21:00,TN1552_c02,TN1552_s01,L2100,79.64,56.98,56980.00,172,0,0.000,12.59,4.33,92,false,Normal,healthy,Normal,79.64,172,healthy
runtime_data,01-12-2025 21:00,TN1552_c03,TN1552_s02,L2100,50.73,57.06,57060.00,130,0,0.000,12.63,5.22,92,false,Normal,healthy,Normal,50.73,130,healthy
runtime_data,01-12-2025 21:00,TN1553_c01,TN1553_s01,L1800,47.81,19.00,19000.00,219,0,0.000,7.85,4.87,70,false,Radio Quality,watch,Radio Quality,47.81,219,watch
runtime_data,01-12-2025 21:00,TN1553_c02,TN1553_s01,L2600,68.14,44.50,44500.00,62,0,0.000,12.63,3.42,92,false,Normal,healthy,Normal,68.14,62,healthy
runtime_data,01-12-2025 21:00,TN1553_c03,TN1553_s02,L2100,40.96,15.18,15180.00,199,0,0.000,12.71,6.23,92,false,Normal,healthy,Normal,40.96,199,healthy
runtime_data,01-12-2025 21:00,TN1554_c01,TN1554_s01,L2100,68.08,13.61,13610.00,136,0,0.000,12.12,2.47,70,false,Normal,watch,Normal,68.08,136,watch
runtime_data,01-12-2025 21:00,TN1554_c02,TN1554_s01,L2100,90.20,21.47,21470.00,144,0,0.000,10.37,5.01,45,true,Congestion Confirmed,critical,Congestion Confirmed,90.20,144,critical
runtime_data,01-12-2025 21:00,TN1554_c03,TN1554_s02,L2100,81.08,43.53,43530.00,82,0,0.000,8.65,4.45,92,false,Normal,healthy,Normal,81.08,82,healthy
runtime_data,01-12-2025 21:00,TN1555_c01,TN1555_s01,L2600,83.31,26.57,26570.00,141,0,0.000,7.01,2.74,70,false,Radio Quality,watch,Radio Quality,83.31,141,watch
runtime_data,01-12-2025 21:00,TN1555_c02,TN1555_s01,L1800,86.71,33.52,33520.00,145,0,0.000,10.62,1.43,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.71,145,critical
runtime_data,01-12-2025 21:00,TN1555_c03,TN1555_s02,L1800,54.70,47.91,47910.00,38,0,0.000,10.00,1.09,92,false,Normal,healthy,Normal,54.70,38,healthy
runtime_data,01-12-2025 21:00,TN1556_c01,TN1556_s01,L1800,76.73,7.59,7590.00,220,0,0.000,9.94,4.39,70,false,Normal,watch,Normal,76.73,220,watch
runtime_data,01-12-2025 21:00,TN1556_c02,TN1556_s01,L2600,79.17,17.16,17160.00,21,0,0.000,10.06,6.06,92,false,Normal,healthy,Normal,79.17,21,healthy
runtime_data,01-12-2025 21:00,TN1556_c03,TN1556_s02,L2600,35.21,12.19,12190.00,142,0,0.000,6.97,5.45,70,false,Radio Quality,watch,Radio Quality,35.21,142,watch
runtime_data,01-12-2025 21:00,TN1557_c01,TN1557_s01,L2600,89.13,4.75,4750.00,83,0,0.000,8.76,1.10,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.13,83,critical
runtime_data,01-12-2025 21:00,TN1557_c02,TN1557_s01,L1800,39.25,40.53,40530.00,158,0,0.000,11.84,3.54,92,false,Normal,healthy,Normal,39.25,158,healthy
runtime_data,01-12-2025 21:00,TN1557_c03,TN1557_s02,L2100,81.73,29.76,29760.00,172,0,0.000,7.45,2.34,70,false,Radio Quality,watch,Radio Quality,81.73,172,watch
runtime_data,01-12-2025 21:00,TN1558_c01,TN1558_s01,L2100,44.13,31.11,31110.00,114,0,0.000,6.71,2.64,70,false,Radio Quality,watch,Radio Quality,44.13,114,watch
runtime_data,01-12-2025 21:00,TN1558_c02,TN1558_s01,L2600,42.97,19.44,19440.00,27,0,0.000,13.31,1.32,92,false,Normal,healthy,Normal,42.97,27,healthy
runtime_data,01-12-2025 21:00,TN1558_c03,TN1558_s02,L2600,48.66,38.13,38130.00,149,0,0.000,9.98,2.74,92,false,Normal,healthy,Normal,48.66,149,healthy
runtime_data,01-12-2025 21:00,TN1559_c01,TN1559_s01,L2600,57.74,48.43,48430.00,88,0,0.000,7.08,5.77,70,false,Radio Quality,watch,Radio Quality,57.74,88,watch
runtime_data,01-12-2025 21:00,TN1559_c02,TN1559_s01,L2100,79.00,41.86,41860.00,84,0,0.000,8.40,3.19,92,false,Normal,healthy,Normal,79.00,84,healthy
runtime_data,01-12-2025 21:00,TN1559_c03,TN1559_s02,L2100,50.17,15.61,15610.00,94,0,0.000,10.31,2.18,92,false,Normal,healthy,Normal,50.17,94,healthy
runtime_data,01-12-2025 21:00,TN1560_c01,TN1560_s01,L2600,56.85,16.20,16200.00,25,0,0.000,12.92,5.00,92,false,Normal,healthy,Normal,56.85,25,healthy
runtime_data,01-12-2025 21:00,TN1560_c02,TN1560_s01,L2600,51.53,20.73,20730.00,51,0,0.000,10.12,4.29,92,false,Normal,healthy,Normal,51.53,51,healthy
runtime_data,01-12-2025 21:00,TN1560_c03,TN1560_s02,L2600,58.11,27.58,27580.00,52,0,0.000,8.25,1.52,92,false,Normal,healthy,Normal,58.11,52,healthy
runtime_data,01-12-2025 21:00,TN1561_c01,TN1561_s01,L2600,87.68,36.52,36520.00,171,0,0.000,13.24,1.56,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.68,171,critical
runtime_data,01-12-2025 21:00,TN1561_c02,TN1561_s01,L1800,48.68,44.16,44160.00,58,0,0.000,12.79,1.90,92,false,Normal,healthy,Normal,48.68,58,healthy
runtime_data,01-12-2025 21:00,TN1561_c03,TN1561_s02,L2100,49.53,23.64,23640.00,129,0,0.000,10.07,4.06,92,false,Normal,healthy,Normal,49.53,129,healthy
runtime_data,01-12-2025 21:00,TN1562_c01,TN1562_s01,L1800,44.23,36.76,36760.00,177,0,0.000,7.74,5.59,70,false,Radio Quality,watch,Radio Quality,44.23,177,watch
runtime_data,01-12-2025 21:00,TN1562_c02,TN1562_s01,L1800,89.48,3.37,3370.00,93,0,0.000,6.58,5.26,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.48,93,critical
runtime_data,01-12-2025 21:00,TN1562_c03,TN1562_s02,L2600,70.71,38.64,38640.00,22,0,0.000,8.69,6.48,92,false,Normal,healthy,Normal,70.71,22,healthy
runtime_data,01-12-2025 21:00,TN1563_c01,TN1563_s01,L2600,49.36,12.23,12230.00,22,0,0.000,8.43,1.00,70,false,Normal,watch,Normal,49.36,22,watch
runtime_data,01-12-2025 21:00,TN1563_c02,TN1563_s01,L2100,75.53,54.48,54480.00,197,0,0.000,11.34,2.99,92,false,Normal,healthy,Normal,75.53,197,healthy
runtime_data,01-12-2025 21:00,TN1563_c03,TN1563_s02,L2600,42.28,48.49,48490.00,38,0,0.000,9.63,0.85,92,false,Normal,healthy,Normal,42.28,38,healthy
runtime_data,01-12-2025 21:00,TN1564_c01,TN1564_s01,L1800,48.27,13.01,13010.00,56,0,0.000,12.72,2.25,70,false,Normal,watch,Normal,48.27,56,watch
runtime_data,01-12-2025 21:00,TN1564_c02,TN1564_s01,L2100,79.10,27.83,27830.00,70,0,0.000,12.02,3.21,92,false,Normal,healthy,Normal,79.10,70,healthy
runtime_data,01-12-2025 21:00,TN1564_c03,TN1564_s02,L2600,70.75,45.37,45370.00,89,0,0.000,11.23,6.04,92,false,Normal,healthy,Normal,70.75,89,healthy
runtime_data,01-12-2025 21:00,TN1565_c01,TN1565_s01,L2100,36.33,27.32,27320.00,150,0,0.000,10.63,4.53,92,false,Normal,healthy,Normal,36.33,150,healthy
runtime_data,01-12-2025 21:00,TN1565_c02,TN1565_s01,L2100,95.73,6.42,6420.00,126,0,0.000,9.24,5.24,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.73,126,critical
runtime_data,01-12-2025 21:00,TN1565_c03,TN1565_s02,L1800,76.66,22.59,22590.00,44,0,0.000,8.76,2.77,92,false,Normal,healthy,Normal,76.66,44,healthy
runtime_data,01-12-2025 21:00,TN1566_c01,TN1566_s01,L1800,88.37,15.17,15170.00,206,0,0.000,9.25,4.43,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.37,206,critical
runtime_data,01-12-2025 21:00,TN1566_c02,TN1566_s01,L2600,61.62,14.31,14310.00,157,0,0.000,12.03,4.89,70,false,Normal,watch,Normal,61.62,157,watch
runtime_data,01-12-2025 21:00,TN1566_c03,TN1566_s02,L2100,39.03,50.74,50740.00,99,0,0.000,8.15,0.80,92,false,Normal,healthy,Normal,39.03,99,healthy
runtime_data,01-12-2025 21:00,TN1651_c01,TN1651_s01,L2100,36.63,35.51,35510.00,46,0,0.000,10.03,4.42,92,false,Normal,healthy,Normal,36.63,46,healthy
runtime_data,01-12-2025 21:00,TN1651_c02,TN1651_s01,L1800,57.77,49.01,49010.00,218,0,0.000,7.27,3.50,70,false,Radio Quality,watch,Radio Quality,57.77,218,watch
runtime_data,01-12-2025 21:00,TN1651_c03,TN1651_s02,L2100,54.11,56.10,56100.00,87,0,0.000,12.57,2.75,92,false,Normal,healthy,Normal,54.11,87,healthy
runtime_data,01-12-2025 21:00,TN1652_c01,TN1652_s01,L2100,44.96,41.55,41550.00,190,0,0.000,7.17,0.80,70,false,Radio Quality,watch,Radio Quality,44.96,190,watch
runtime_data,01-12-2025 21:00,TN1652_c02,TN1652_s01,L2100,89.43,3.57,3570.00,25,0,0.000,10.17,3.57,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.43,25,critical
runtime_data,01-12-2025 21:00,TN1652_c03,TN1652_s02,L1800,86.47,32.45,32450.00,174,0,0.000,8.70,2.21,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.47,174,critical
runtime_data,01-12-2025 21:00,TN1653_c01,TN1653_s01,L1800,38.08,12.20,12200.00,211,0,0.000,13.17,1.82,70,false,Normal,watch,Normal,38.08,211,watch
runtime_data,01-12-2025 21:00,TN1653_c02,TN1653_s01,L2600,72.59,20.36,20360.00,126,0,0.000,8.32,3.60,92,false,Normal,healthy,Normal,72.59,126,healthy
runtime_data,01-12-2025 21:00,TN1653_c03,TN1653_s02,L2100,69.25,49.37,49370.00,66,0,0.000,10.73,4.21,92,false,Normal,healthy,Normal,69.25,66,healthy
runtime_data,01-12-2025 21:00,TN1654_c01,TN1654_s01,L2100,42.28,32.27,32270.00,198,0,0.000,12.28,1.62,92,false,Normal,healthy,Normal,42.28,198,healthy
runtime_data,01-12-2025 21:00,TN1654_c02,TN1654_s01,L2600,55.73,9.72,9720.00,159,0,0.000,10.23,1.73,70,false,Normal,watch,Normal,55.73,159,watch
runtime_data,01-12-2025 21:00,TN1654_c03,TN1654_s02,L2600,83.04,42.45,42450.00,126,0,0.000,11.46,1.28,92,false,Normal,healthy,Normal,83.04,126,healthy
runtime_data,01-12-2025 21:00,TN1655_c01,TN1655_s01,L2600,89.28,47.82,47820.00,118,0,0.000,13.00,2.69,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.28,118,critical
runtime_data,01-12-2025 21:00,TN1655_c02,TN1655_s01,L2600,77.38,24.68,24680.00,132,0,0.000,8.34,4.83,92,false,Normal,healthy,Normal,77.38,132,healthy
runtime_data,01-12-2025 21:00,TN1655_c03,TN1655_s02,L1800,65.34,48.76,48760.00,202,0,0.000,8.08,2.75,92,false,Normal,healthy,Normal,65.34,202,healthy
runtime_data,01-12-2025 21:00,TN1656_c01,TN1656_s01,L2100,48.93,6.85,6850.00,193,0,0.000,10.52,1.77,70,false,Normal,watch,Normal,48.93,193,watch
runtime_data,01-12-2025 21:00,TN1656_c02,TN1656_s01,L1800,76.44,55.47,55470.00,154,0,0.000,9.29,6.03,92,false,Normal,healthy,Normal,76.44,154,healthy
runtime_data,01-12-2025 21:00,TN1656_c03,TN1656_s02,L2100,39.39,56.32,56320.00,73,0,0.000,9.47,1.02,92,false,Normal,healthy,Normal,39.39,73,healthy
runtime_data,01-12-2025 21:00,TN1751_c01,TN1751_s01,L2600,84.49,38.05,38050.00,102,0,0.000,10.30,1.60,92,false,Normal,healthy,Normal,84.49,102,healthy
runtime_data,01-12-2025 21:00,TN1751_c02,TN1751_s01,L2100,59.79,21.36,21360.00,211,0,0.000,13.42,5.14,92,false,Normal,healthy,Normal,59.79,211,healthy
runtime_data,01-12-2025 21:00,TN1751_c03,TN1751_s02,L2100,48.69,32.29,32290.00,118,0,0.000,7.40,2.84,70,false,Radio Quality,watch,Radio Quality,48.69,118,watch
runtime_data,01-12-2025 21:00,TN1752_c01,TN1752_s01,L2100,43.92,41.95,41950.00,37,0,0.000,7.24,6.31,70,false,Radio Quality,watch,Radio Quality,43.92,37,watch
runtime_data,01-12-2025 21:00,TN1752_c02,TN1752_s01,L2100,71.73,22.29,22290.00,204,0,0.000,10.94,3.72,92,false,Normal,healthy,Normal,71.73,204,healthy
runtime_data,01-12-2025 21:00,TN1752_c03,TN1752_s02,L2600,69.67,21.87,21870.00,145,0,0.000,6.76,1.20,70,false,Radio Quality,watch,Radio Quality,69.67,145,watch
runtime_data,01-12-2025 21:00,TN1753_c01,TN1753_s01,L2100,86.13,22.84,22840.00,111,0,0.000,7.89,5.94,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.13,111,critical
runtime_data,01-12-2025 21:00,TN1753_c02,TN1753_s01,L2100,40.82,6.28,6280.00,123,0,0.000,8.08,5.83,70,false,Normal,watch,Normal,40.82,123,watch
runtime_data,01-12-2025 21:00,TN1753_c03,TN1753_s02,L1800,77.93,21.29,21290.00,118,0,0.000,6.64,1.95,70,false,Radio Quality,watch,Radio Quality,77.93,118,watch
runtime_data,01-12-2025 21:00,TN1754_c01,TN1754_s01,L2600,50.13,55.74,55740.00,95,0,0.000,10.04,1.95,92,false,Normal,healthy,Normal,50.13,95,healthy
runtime_data,01-12-2025 21:00,TN1754_c02,TN1754_s01,L2600,84.81,4.22,4220.00,39,0,0.000,12.16,6.01,70,false,Normal,watch,Normal,84.81,39,watch
runtime_data,01-12-2025 21:00,TN1754_c03,TN1754_s02,L1800,84.13,56.48,56480.00,180,0,0.000,11.70,2.86,92,false,Normal,healthy,Normal,84.13,180,healthy
runtime_data,01-12-2025 21:00,TN1755_c01,TN1755_s01,L2100,95.39,40.23,40230.00,74,0,0.000,12.05,5.45,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.39,74,critical
runtime_data,01-12-2025 21:00,TN1755_c02,TN1755_s01,L2100,88.13,42.49,42490.00,127,0,0.000,11.28,2.56,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.13,127,critical
runtime_data,01-12-2025 21:00,TN1755_c03,TN1755_s02,L2100,45.07,47.35,47350.00,115,0,0.000,6.51,3.48,70,false,Radio Quality,watch,Radio Quality,45.07,115,watch
runtime_data,01-12-2025 21:00,TN1756_c01,TN1756_s01,L2100,73.63,43.00,43000.00,56,0,0.000,9.64,4.84,92,false,Normal,healthy,Normal,73.63,56,healthy
runtime_data,01-12-2025 21:00,TN1756_c02,TN1756_s01,L2100,53.16,54.02,54020.00,112,0,0.000,11.87,2.53,92,false,Normal,healthy,Normal,53.16,112,healthy
runtime_data,01-12-2025 21:00,TN1756_c03,TN1756_s02,L2100,67.20,29.15,29150.00,111,0,0.000,11.14,1.90,92,false,Normal,healthy,Normal,67.20,111,healthy
runtime_data,01-12-2025 21:00,TN1757_c01,TN1757_s01,L2600,37.66,56.80,56800.00,132,0,0.000,6.72,0.84,70,false,Radio Quality,watch,Radio Quality,37.66,132,watch
runtime_data,01-12-2025 21:00,TN1757_c02,TN1757_s01,L2100,68.95,52.26,52260.00,163,0,0.000,10.95,1.44,92,false,Normal,healthy,Normal,68.95,163,healthy
runtime_data,01-12-2025 21:00,TN1757_c03,TN1757_s02,L2100,68.01,32.20,32200.00,56,0,0.000,7.93,1.79,70,false,Radio Quality,watch,Radio Quality,68.01,56,watch
runtime_data,01-12-2025 21:00,TN1758_c01,TN1758_s01,L2100,88.68,16.99,16990.00,207,0,0.000,12.50,2.32,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.68,207,critical
runtime_data,01-12-2025 21:00,TN1758_c02,TN1758_s01,L2600,48.28,23.03,23030.00,143,0,0.000,6.99,6.15,70,false,Radio Quality,watch,Radio Quality,48.28,143,watch
runtime_data,01-12-2025 21:00,TN1758_c03,TN1758_s02,L2600,65.36,32.54,32540.00,45,0,0.000,11.10,6.46,92,false,Normal,healthy,Normal,65.36,45,healthy
runtime_data,01-12-2025 21:00,TN1759_c01,TN1759_s01,L1800,86.82,4.61,4610.00,122,0,0.000,13.50,3.98,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.82,122,critical
runtime_data,01-12-2025 21:00,TN1759_c02,TN1759_s01,L1800,95.21,31.09,31090.00,61,0,0.000,9.83,6.04,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.21,61,critical
runtime_data,01-12-2025 21:00,TN1759_c03,TN1759_s02,L1800,87.62,54.80,54800.00,211,0,0.000,8.36,3.04,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.62,211,critical
runtime_data,01-12-2025 21:00,TN1760_c01,TN1760_s01,L2600,64.78,11.60,11600.00,118,0,0.000,12.73,1.24,70,false,Normal,watch,Normal,64.78,118,watch
runtime_data,01-12-2025 21:00,TN1760_c02,TN1760_s01,L2100,68.92,18.65,18650.00,93,0,0.000,8.69,2.29,92,false,Normal,healthy,Normal,68.92,93,healthy
runtime_data,01-12-2025 21:00,TN1760_c03,TN1760_s02,L1800,45.97,31.47,31470.00,129,0,0.000,10.48,2.55,92,false,Normal,healthy,Normal,45.97,129,healthy
runtime_data,01-12-2025 21:00,TN1761_c01,TN1761_s01,L1800,95.04,17.28,17280.00,209,0,0.000,7.61,2.99,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.04,209,critical
runtime_data,01-12-2025 21:00,TN1761_c02,TN1761_s01,L2100,39.94,41.46,41460.00,176,0,0.000,12.74,1.18,92,false,Normal,healthy,Normal,39.94,176,healthy
runtime_data,01-12-2025 21:00,TN1761_c03,TN1761_s02,L2600,65.73,45.27,45270.00,121,0,0.000,8.36,1.00,92,false,Normal,healthy,Normal,65.73,121,healthy
runtime_data,01-12-2025 21:00,TN1762_c01,TN1762_s01,L2600,43.33,54.92,54920.00,35,0,0.000,7.39,2.93,70,false,Radio Quality,watch,Radio Quality,43.33,35,watch
runtime_data,01-12-2025 21:00,TN1762_c02,TN1762_s01,L2100,94.30,22.76,22760.00,96,0,0.000,13.26,1.99,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.30,96,critical
runtime_data,01-12-2025 21:00,TN1762_c03,TN1762_s02,L2100,62.64,50.48,50480.00,110,0,0.000,6.71,1.91,70,false,Radio Quality,watch,Radio Quality,62.64,110,watch
runtime_data,01-12-2025 21:00,TN1763_c01,TN1763_s01,L2600,48.37,42.52,42520.00,126,0,0.000,8.22,6.02,92,false,Normal,healthy,Normal,48.37,126,healthy
runtime_data,01-12-2025 21:00,TN1763_c02,TN1763_s01,L2100,41.90,13.10,13100.00,38,0,0.000,10.80,1.33,70,false,Normal,watch,Normal,41.90,38,watch
runtime_data,01-12-2025 21:00,TN1763_c03,TN1763_s02,L2100,62.60,44.65,44650.00,70,0,0.000,10.26,4.27,92,false,Normal,healthy,Normal,62.60,70,healthy
runtime_data,01-12-2025 21:00,TN1764_c01,TN1764_s01,L2600,66.26,40.61,40610.00,36,0,0.000,13.43,4.05,92,false,Normal,healthy,Normal,66.26,36,healthy
runtime_data,01-12-2025 21:00,TN1764_c02,TN1764_s01,L2600,73.96,14.78,14780.00,22,0,0.000,9.63,2.71,70,false,Normal,watch,Normal,73.96,22,watch
runtime_data,01-12-2025 21:00,TN1764_c03,TN1764_s02,L2100,84.60,39.04,39040.00,213,0,0.000,13.17,4.77,92,false,Normal,healthy,Normal,84.60,213,healthy
runtime_data,01-12-2025 21:00,TN2151_c01,TN2151_s01,L2600,82.71,22.38,22380.00,28,0,0.000,10.48,3.37,92,false,Normal,healthy,Normal,82.71,28,healthy
runtime_data,01-12-2025 21:00,TN2151_c02,TN2151_s01,L1800,90.00,24.90,24900.00,50,0,0.000,9.99,4.87,45,true,Congestion Confirmed,critical,Congestion Confirmed,90.00,50,critical
runtime_data,01-12-2025 21:00,TN2151_c03,TN2151_s02,L2100,80.51,42.65,42650.00,131,0,0.000,12.95,3.53,92,false,Normal,healthy,Normal,80.51,131,healthy
runtime_data,01-12-2025 21:00,TN2152_c01,TN2152_s01,L2100,80.44,27.95,27950.00,202,0,0.000,9.31,4.30,92,false,Normal,healthy,Normal,80.44,202,healthy
runtime_data,01-12-2025 21:00,TN2152_c02,TN2152_s01,L2100,59.11,57.54,57540.00,113,0,0.000,9.18,4.97,92,false,Normal,healthy,Normal,59.11,113,healthy
runtime_data,01-12-2025 21:00,TN2152_c03,TN2152_s02,L2600,76.38,38.42,38420.00,26,0,0.000,10.74,5.72,92,false,Normal,healthy,Normal,76.38,26,healthy
runtime_data,01-12-2025 21:00,TN2153_c01,TN2153_s01,L2600,78.62,40.83,40830.00,92,0,0.000,6.52,6.33,70,false,Radio Quality,watch,Radio Quality,78.62,92,watch
runtime_data,01-12-2025 21:00,TN2153_c02,TN2153_s01,L2100,55.86,57.29,57290.00,180,0,0.000,6.62,1.19,70,false,Radio Quality,watch,Radio Quality,55.86,180,watch
runtime_data,01-12-2025 21:00,TN2153_c03,TN2153_s02,L1800,78.89,27.18,27180.00,166,0,0.000,12.86,2.33,92,false,Normal,healthy,Normal,78.89,166,healthy
runtime_data,01-12-2025 21:00,TN2154_c01,TN2154_s01,L1800,80.65,27.06,27060.00,110,0,0.000,7.79,1.41,70,false,Radio Quality,watch,Radio Quality,80.65,110,watch
runtime_data,01-12-2025 21:00,TN2154_c02,TN2154_s01,L2100,92.53,50.78,50780.00,180,0,0.000,9.69,2.75,45,true,Congestion Confirmed,critical,Congestion Confirmed,92.53,180,critical
runtime_data,01-12-2025 21:00,TN2154_c03,TN2154_s02,L2100,69.75,43.11,43110.00,141,0,0.000,10.54,2.90,92,false,Normal,healthy,Normal,69.75,141,healthy
runtime_data,01-12-2025 21:00,TN2155_c01,TN2155_s01,L1800,71.20,52.64,52640.00,42,0,0.000,6.78,3.52,70,false,Radio Quality,watch,Radio Quality,71.20,42,watch
runtime_data,01-12-2025 21:00,TN2155_c02,TN2155_s01,L2600,44.64,32.63,32630.00,41,0,0.000,9.57,5.72,92,false,Normal,healthy,Normal,44.64,41,healthy
runtime_data,01-12-2025 21:00,TN2155_c03,TN2155_s02,L1800,44.08,6.76,6760.00,182,0,0.000,8.85,1.98,70,false,Normal,watch,Normal,44.08,182,watch
runtime_data,01-12-2025 21:00,TN2156_c01,TN2156_s01,L2600,45.53,23.18,23180.00,75,0,0.000,12.70,5.90,92,false,Normal,healthy,Normal,45.53,75,healthy
runtime_data,01-12-2025 21:00,TN2156_c02,TN2156_s01,L2100,93.01,33.91,33910.00,100,0,0.000,10.16,1.52,45,true,Congestion Confirmed,critical,Congestion Confirmed,93.01,100,critical
runtime_data,01-12-2025 21:00,TN2156_c03,TN2156_s02,L2100,89.72,20.75,20750.00,102,0,0.000,11.07,4.63,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.72,102,critical
runtime_data,01-12-2025 21:00,TN2157_c01,TN2157_s01,L2600,66.77,49.17,49170.00,208,0,0.000,9.26,5.45,92,false,Normal,healthy,Normal,66.77,208,healthy
runtime_data,01-12-2025 21:00,TN2157_c02,TN2157_s01,L2100,39.36,29.30,29300.00,198,0,0.000,8.12,3.10,92,false,Normal,healthy,Normal,39.36,198,healthy
runtime_data,01-12-2025 21:00,TN2157_c03,TN2157_s02,L2100,75.81,47.47,47470.00,82,0,0.000,13.32,4.98,92,false,Normal,healthy,Normal,75.81,82,healthy
runtime_data,01-12-2025 21:00,TN2158_c01,TN2158_s01,L1800,52.89,36.11,36110.00,99,0,0.000,8.51,6.33,92,false,Normal,healthy,Normal,52.89,99,healthy
runtime_data,01-12-2025 21:00,TN2158_c02,TN2158_s01,L2600,80.92,9.71,9710.00,109,0,0.000,12.42,5.93,70,false,Normal,watch,Normal,80.92,109,watch
runtime_data,01-12-2025 21:00,TN2158_c03,TN2158_s02,L2600,67.93,32.75,32750.00,108,0,0.000,8.35,0.99,92,false,Normal,healthy,Normal,67.93,108,healthy
runtime_data,01-12-2025 21:00,TN2159_c01,TN2159_s01,L1800,55.33,32.85,32850.00,56,0,0.000,12.51,2.33,92,false,Normal,healthy,Normal,55.33,56,healthy
runtime_data,01-12-2025 21:00,TN2159_c02,TN2159_s01,L1800,71.14,26.31,26310.00,140,0,0.000,13.25,2.72,92,false,Normal,healthy,Normal,71.14,140,healthy
runtime_data,01-12-2025 21:00,TN2159_c03,TN2159_s02,L2600,38.24,54.57,54570.00,197,0,0.000,7.76,3.07,70,false,Radio Quality,watch,Radio Quality,38.24,197,watch
runtime_data,01-12-2025 21:00,TN2251_c01,TN2251_s01,L2600,76.50,16.11,16110.00,210,0,0.000,7.99,4.57,70,false,Radio Quality,watch,Radio Quality,76.50,210,watch
runtime_data,01-12-2025 21:00,TN2251_c02,TN2251_s01,L1800,94.13,47.19,47190.00,76,0,0.000,11.54,1.63,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.13,76,critical
runtime_data,01-12-2025 21:00,TN2251_c03,TN2251_s02,L2100,56.61,32.95,32950.00,89,0,0.000,9.24,5.95,92,false,Normal,healthy,Normal,56.61,89,healthy
runtime_data,01-12-2025 21:00,TN2252_c01,TN2252_s01,L1800,95.81,13.70,13700.00,155,0,0.000,9.68,4.57,45,true,Congestion Confirmed,critical,Congestion Confirmed,95.81,155,critical
runtime_data,01-12-2025 21:00,TN2252_c02,TN2252_s01,L2600,72.05,56.83,56830.00,152,0,0.000,7.85,3.86,70,false,Radio Quality,watch,Radio Quality,72.05,152,watch
runtime_data,01-12-2025 21:00,TN2252_c03,TN2252_s02,L2100,64.26,23.53,23530.00,57,0,0.000,10.27,3.43,92,false,Normal,healthy,Normal,64.26,57,healthy
runtime_data,01-12-2025 21:00,TN2253_c01,TN2253_s01,L1800,89.78,5.87,5870.00,93,0,0.000,8.04,2.37,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.78,93,critical
runtime_data,01-12-2025 21:00,TN2253_c02,TN2253_s01,L1800,43.41,8.91,8910.00,180,0,0.000,9.65,2.38,70,false,Normal,watch,Normal,43.41,180,watch
runtime_data,01-12-2025 21:00,TN2253_c03,TN2253_s02,L2600,64.00,46.12,46120.00,76,0,0.000,9.96,1.32,92,false,Normal,healthy,Normal,64.00,76,healthy
runtime_data,01-12-2025 21:00,TN2254_c01,TN2254_s01,L2100,68.30,42.59,42590.00,174,0,0.000,7.99,3.55,70,false,Radio Quality,watch,Radio Quality,68.30,174,watch
runtime_data,01-12-2025 21:00,TN2254_c02,TN2254_s01,L2600,57.62,44.84,44840.00,68,0,0.000,9.15,1.34,92,false,Normal,healthy,Normal,57.62,68,healthy
